path,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair,Wearing_Hat,Young,Bald,Receding_Hairline,Male,Hair_Stage
20042.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
20550.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
20665.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,4
20809.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
20925.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
21184.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
21195.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,4
21258.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,4
21389.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,4
21398.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
21847.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4
